Title,fulltitle,movie_year,Categories,summary,"Image URL",imdb_id,imdb_rating,runtime,language,ytid
"Changing Lanes","Changing Lanes (2002)",2002,Action|Drama|Thriller,"The story of what happens one day in New York City, when a young lawyer and a businessman share a small automobile accident on F.D.R. Drive, and their mutual road rage escalates into a feud.",https://hydramovies.com/wp-content/uploads/2018/04/Changing-Lanes-Movie-Poster.jpg,tt0264472,6.5,98,English,UvIwotyCFuo
Changeling,"Changeling (2008)",2008,Action|Biography|Crime|Drama|History,"Los Angeles, 1928. A single mother returns from work to find her nine-year-old son gone. She calls the LAPD to initiate a search. Five months later, a boy is found in Illinois who fits the description; he says he's her son. To fanfare and photos, the LAPD reunite mother and son, but she insists he's not her boy. The cops dismiss her as either a liar or hysterical. When she joins a minister in his public criticism of the police, they in turn use government power to silence and intimidate her. Meanwhile, a cop goes to a dilapidated ranch to find a Canadian lad who's without legal status; the youth tells a grisly tale. There's redress for murder; is there redress for abuse of power?",https://hydramovies.com/wp-content/uploads/2018/04/Changeling-Movie-Poster.jpg,tt0824747,7.8,141,English,TbwSZO4HNDQ
"Chalet Girl","Chalet Girl (2011)",2011,Action|Comedy|Romance|Sport,"Pretty tomboy Kim Matthews, 19, used to be a champion skateboarder - but now she's stuck in a dead end job trying to support her Dad. Opportunity comes knocking in the form of a catering job in the one of the most exclusive chalets in the Alps. At first, Kim's baffled by this bizarre new world of posh people, champagne and skiing - but then she discovers snowboarding, and the chance to win some much-needed prize money at the big end-of-season competition. But before she can become a champion again, Kim's going to have to dig deep to overcome her fears. Hard enough, without the complicating factor of Jonny, her handsome - though spoken for - boss...",https://hydramovies.com/wp-content/uploads/2018/04/Chalet-Girl-Movie-Poster.jpg,tt1487118,6.3,0,English,Cr3CRzxIDt8
Chained,"Chained (2012)",2012,Action|Crime|Drama|Horror|Thriller,"This movie is about A cab driver called Bob (Vincent D'Onofrio) who picks up women and takes them to his house where he kills them. But on this one day he picks up a woman and her 9 year old son Tim. Bob then makes Tim live in the house with him all while he keeps killing women. Tim grows up there, watching, seeing all that happens. Bob wants to make him his protégé. Will Tim carry on the legacy?",https://hydramovies.com/wp-content/uploads/2018/04/Chained-Movie-Poster.jpg,tt1989475,6.4,94,English,Uney3BbKyjU
"Cesar Chavez","Cesar Chavez (2014)",2014,,"Chronicling the birth of a modern American movement, Cesar Chavez tells the story of the famed civil rights leader and labor organizer torn between his duties as a husband and father and his commitment to securing a living wage for farm workers. Passionate but soft-spoken, Chavez embraced non-violence as he battled greed and prejudice in his struggle to bring dignity to people. Chavez inspired millions of Americans from all walks of life who never worked on a farm to fight for social justice. His triumphant journey is a remarkable testament to the power of one individual's ability to change the world.",https://hydramovies.com/wp-content/uploads/2018/04/Cesar-Chavez-Movie-Poster.jpg,tt1621046,6.4,102,English,zeo-q-8MOQ4
Centurion,"Centurion (2010)",2010,Action|Adventure|Drama|History|Thriller,"Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",https://hydramovies.com/wp-content/uploads/2018/04/Centurion-Movie-Poster.jpg,tt1020558,6.4,97,English,Bni-x_DF11o
Cellular,"Cellular (2004)",2004,Action|Crime|Drama|Thriller,"A young man receives a call on his cellular phone from a woman who says she's been kidnapped, and thinks she's going to be killed soon, along with her husband and son who the kidnappers have gone after next. The catch? She doesn't know where she is... and his cell phone battery might go dead soon.",https://hydramovies.com/wp-content/uploads/2018/04/Cellular-Movie-Poster.jpg,tt0337921,6.5,94,English,bbvgJVTEY3w
"Cave of Forgotten Dreams","Cave of Forgotten Dreams (2010)",2010,Action|Documentary|History,"In 1994, a group of scientists discovered a cave in Southern France perfectly preserved for over 20,000 years and containing the earliest known human paintings. Knowing the cultural significance that the Chauvet Cave holds, the French government immediately cut-off all access to it, save a few archaeologists and paleontologists. But documentary filmmaker, Werner Herzog, has been given limited access, and now we get to go inside examining beautiful artwork created by our ancient ancestors around 32,000 years ago. He asks questions to various historians and scientists about what these humans would have been like and trying to build a bridge from the past to the present.",https://hydramovies.com/wp-content/uploads/2018/04/Cave-of-Forgotten-Dreams-Movie-Poster.jpg,tt1664894,7.4,90,English,qfJfRx2IAYo
"Catch Me If You Can","Catch Me If You Can (2002)",2002,Action|Biography|Crime|Drama,"New Rochelle, the 1960s. High schooler Frank Abagnale Jr. idolizes his father, who's in trouble with the IRS. When his parents separate, Frank runs away to Manhattan with $25 in his checking account, vowing to regain dad's losses and get his parents back together. Just a few years later, the FBI tracks him down in France; he's extradited, tried, and jailed for passing more than $4,000,000 in bad checks. Along the way, he's posed as a Pan Am pilot, a pediatrician, and an attorney. And, from nearly the beginning of this life of crime, he's been pursued by a dour FBI agent, Carl Hanratty. What starts as cat and mouse becomes something akin to father and son.",https://hydramovies.com/wp-content/uploads/2018/04/Catch-Me-If-You-Can-Movie-Poster.jpg,tt0264464,8.1,141,English,e43ZPd2S95c
"Cat Shit One","Cat Shit One (2010)",2010,Action|Animation|War,"Botasky and Packy are private contractors, working in the Middle East, with support from a distant helicopter-mobile base. Their jobs are as ""sniper"" and ""spotter"", the spotter is the team lead (as is accurate military protocol). Their assignment is to extract two captives, an ally, and a local. The characters are 1. Rabbits (contractors), and 2. Camels (locals). Rabbits seem to have been chosen due to the Japanese word for Rabbit is Usagi, which can be interpreted to be U.S.A. GI. The Team must interpret the situation, and decide whether to extract the victims themselves or wait for further support. Things seem to be moving rapidly in a negative direction, so the Team elects to split up, and do the extraction themselves. They split up, with Packy going into a village to locate and pull the victims out, and Botasky providing over-watch and sniping support. The fighting is rapid, and smooth, with Packy showing a great deal of speed and agility. The sniping is rapid and smooth. Packy's ...",https://hydramovies.com/wp-content/uploads/2018/04/Cat-Shit-One-Movie-Poster.jpg,tt2368669,7,22,English,9wncS6tO59M
"Cast Away","Cast Away (2000)",2000,Action|Adventure|Drama|Romance,"A man is marooned on an island after his plane crashes into the ocean. Far away from home, his girlfriend, and any human contact, he engages in a battle of wits with himself as he is tested mentally, physically, and emotionally in order to survive.",https://hydramovies.com/wp-content/uploads/2018/04/Cast-Away-Movie-Poster.jpg,tt0162222,7.8,143,English,Vhy4sg4OiH0
"Casino Royale","Casino Royale (2006)",2006,Action|Adventure|Thriller,"James Bond goes on his first ever mission as a 00. Le Chiffre is a banker to the world's terrorists. He is participating in a poker game at Montenegro, where he must win back his money, in order to stay safe among the terrorist market. The boss of MI6, known simply as M sends Bond, along with Vesper Lynd to attend this game and prevent Le Chiffre from winning. Bond, using help from Felix Leiter, Mathis and having Vesper pose as his partner, enters the most important poker game in his already dangerous career. But if Bond defeats Le Chiffre, will he and Vesper Lynd remain safe?",https://hydramovies.com/wp-content/uploads/2018/04/Casino-Royale-Movie-Poster.jpg,tt0381061,8,144,English,36mnx8dBbGE
"Casino Jack","Casino Jack (2010)",2010,Action|Biography|Comedy|Crime|Drama,"A hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.",https://hydramovies.com/wp-content/uploads/2018/04/Casino-Jack-Movie-Poster.jpg,tt1194417,6.2,108,English,w1igM1mfzPI
"Case 39","Case 39 (2009)",2009,Action|Horror|Mystery|Thriller,"""Case 39"" centers on an idealistic social worker who saves an abused 10-year-old girl from her parents only to discover that the girl is not as innocent as she thinks.",https://hydramovies.com/wp-content/uploads/2018/04/Case-39-Movie-Poster.jpg,tt0795351,6.2,109,English,Ok-5lWGBQr8
Cars,"Cars (2006)",2006,Action|Adventure|Animation|Comedy|Family,"While traveling to California for the dispute of the final race of the Piston Cup against The King and Chick Hicks, the famous Lightning McQueen accidentally damages the road of the small town Radiator Springs and is sentenced to repair it. Lightning McQueen has to work hard and finds friendship and love in the simple locals, changing its values during his stay in the small town and becoming a true winner.",https://hydramovies.com/wp-content/uploads/2018/04/Cars-Movie-Poster.jpg,tt0317219,7.1,117,English,uxx75HVd-F0
"Cars 2","Cars 2 (2011)",2011,Action|Adventure|Animation|Comedy|Family,"The famous race car Lightning McQueen and his team are invited to compete in the World Grand Prix race. There, McQueen's best friend Mater finds himself involved in international espionage, and alongside two professional British spies attempts to uncover a secret plan led by a mysterious mastermind and his criminal gang, which threatens the lives of all competitors in the tournament.",https://hydramovies.com/wp-content/uploads/2018/04/Cars-2-Movie-Poster.jpg,tt1216475,6.2,106,English,VophA5oity4
